text,sentiValue,label
know try like make sleeping night day laughter know,-0.0051691293400477,0
okay try make best guess,0.1841836734693877,1
go sleep throughout day suck,-0.0029761904761904,0
yeah ive feeling really good um,0.2366071428571428,1
know lot thing life know im really good year far im happy know everythings,0.1643644234553325,1
know going good know,0.3382169913419913,1
yeah except got cold horrible,-0.1486378205128205,0
thats nature laughter immune system work harder laughter,-0.0163690476190476,0
um super happy uh,0.28125,1
really really happy like ah know laughter really really good know,0.4253584956709957,1
excited reading whats going body whats going baby,0.0067708333333333,0
oh thats overwhelming scary time laughter ive never really like uh know yeah ive yeah happy,0.0078914141414141,0
dont know um guess uh know like,0.0265151515151515,1
know could know thats know cant really,0.2409090909090909,1
know say specific thing guess mean depends person meet,0.0683922558922559,1
tell cant really tell like oh im im know try best try portray something good people tell know compliment,0.171549284049284,1
laughter nothing think laughter um,-0.0288461538461538,0
like said im im happy person right,0.1629971590909091,1
know flaw whatever know might whatever flaw people see itts okay know im okay,-0.0004734848484848,0
cant change liking people laughter one body one life yeah,0.0985714285714285,1
learn past kind feel like hey know maybe better role model know child child could better role model world could improve,0.1350980038480038,1
know whatever hard thing happen know youre gonna get eventually know,-0.0133387445887445,0
go back death know could know heartbreak whatever know long im alive im still gotta keep going,0.0654344787157287,1
guess im trying best best could thats pretty powerful know im,0.1971500721500721,1
better person day try like,0.1208444444444444,1
know improve every day,0.35,1
know would probably something could super proud know,0.2424242424242424,1
hard laughter im gonna lie um really hard know cause cant say know easy bad hard good know,0.0266899766899766,1
know always challenge everything go know life,0.021525974025974,1
know hard know sometimes come easy know get lot practice everythings like great day didnt even try laughter know,0.0407577045969903,1
loving friendly um outgoing know adventurous guess dont know guess thats say laughter know thats like,0.0885847107438016,1
know thats least try,0.0,0
give best foot forward always,0.1211363636363636,1
much possible know even,0.1875,1
sometimes even im rough day im like uh know,-0.0516883116883116,0
know dont wanna take anyone anything know,0.0533685064935064,1
um laughter ideal weekend,0.0833333333333333,1
usually like going park,0.0041666666666666,0
like sitting like tree tree actually tree there shade kind like,0.0174999999999999,1
like read book know sometimes,0.034090909090909,1
dont dog like there little squirrel running around like feed thats pretty neat know,-0.0471088278252912,0
noise n noise guess cause there silence know wind car know really neat,0.0636707988980716,1
thank youre welcome laughter,0.1875,1
feel pretty good im wide awake good breakfast nice cup coffee,0.1998842592592592,1
uh easy day today gonna chat im going gym run errand plan nice day today,0.104120473022912,1
born raised los angeles,0.0138888888888888,1
im one local around,0.0,0
uh went school away uh,-0.0147727272727272,0
im one native actually los angeles,0.078125,1
owned vacation house another state,0.0,0
found hot humid florida love weather,0.0590538847117794,1
um like culture like diversity,0.0133928571428571,1
uh also like hour half away one go desert say palm spring palm desert,-0.0268595041322314,0
also another hour half two hour away go arrowhead big bear go snowboarding skiing thing like,0.0036251942501942,0
uh think great place live,0.1199633699633699,1
thing dont like l_a say california general,-0.0023674242424242,0
say like high tax rate,0.0296266233766233,1
state tax rate thirteen point something,0.0071428571428571,0
gonna chase business also regulation,0.015625,1
im small business owner,-0.0694444444444444,0
regulation clearly affecting business many peer moved business texas arizona nevada etcetera western state le regulated,-0.0013997395833333,0
uh thats big problem uh,-0.0977564102564102,0
really people dont understand uh,0.1875,1
know besides high tax know there big immigration problem born raised people dont,0.0008488985761713,0
see big tax social service system,0.0264423076923076,1
uh high really secure border get taken care,0.0772959183673469,1
know people dont seem want really deal uh deal clearly affect business thing thats tax high people moving state,0.0501009778911564,1
enjoy traveling ive sixty six country,0.0,0
dont travel much used,0.0861111111111111,1
ive traveled quite bit,-0.0075757575757575,0
ive learned couple language uh,0.03125,1
didnt really understand uh question,0.1583333333333333,1
said like dont think understood said ill go back,-0.0133595571095571,0
ive europe eastern europe,0.0,0
um enjoy enjoy warm climate especially go relax there warm water surf,-0.0001157407407407,0
cause cold water kind make back stiffen,-0.0443234345020059,0
also like exercise surf yoga,0.0,0
try eat healthy uh,0.3013888888888889,1
thats big part life,0.038003663003663,1
um one favorite trip time used younger see many country could relatively short period time say three four week span,0.0168290043290043,1
ten year ago actually went paris stayed week really got know city even though id ten time,0.0589015151515151,1
got know city really well great really lived like local,0.1997753912753913,1
many time really never stayed three four day,0.0253787878787878,1
fun stay know almost month uh really get learn city,0.0570549242424242,1
fun even though grew l_a grew taking french,-0.003720238095238,0
wasnt big spanish speaking population younger,0.0192307692307692,1
mother insisted u kid,0.0125,1
take french even though spanish wouldve lot valuable took french uh,0.0323660714285714,1
uh elementary junior high uh high school,0.0282738095238095,1
nice practice french even though dont remember whole lot even though stopped speaking french,0.0743174439197166,1
know accent greatest couple sentence start talking english,0.0702059659090909,1
uh naval science major undergraduate,0.00390625,0
went college went naval academy went play sport,-0.0030921743697478,0
found real interesting southern california going school maryland,0.0509959795321637,1
little bit change mind,-0.0019987824675324,0
um im actually wholesale business,0.1388888888888889,1
wholesale distributor furniture product,0.0625,1
family business went work number year ago,0.0070423623995052,0
well know grandfather recently father passed away sort run eighty year old family business,0.0515057745285018,1
pretty interesting like grown around,0.0694444444444444,1
different job ive past,-0.0153846153846153,0
actually probably dream job think cooking staying home fun ive changed much enjoy cooking staying home,0.0042163498894268,0
would probably like stay home raise kid one daughter,-0.0408249158249158,0
know didnt get spend much time younger wouldve liked,0.0958648989898989,1
think would better say lot woman know want work actually like cooking hanging around house taking care kid,0.0463059163059163,1
know like im always part time basis pretty much worked life seems like boy would fun stay home uh pretty much worked life,0.0552710225504343,1
probably never happen sound something would fun,-0.11875,0
uh think im um generally reserved shy stranger,-0.0751602564102564,0
get know someone feel comfortable,0.0654545454545454,1
whereas stranger might think im introverted,-0.0801282051282051,0
think im feel comfortable certain people dont know meet stranger totally confident people mightve known year either personal business situation,0.0392846042846042,1
mean go dynamic think outward manifestation little shy general reserved reser use like use term reserved,0.0093071363160648,0
oh wow thats great idea used uh,0.05625,1
one uh several computer home,-0.0046296296296296,0
used one screensavers uh well,0.2420128205128205,1
usually tend need relax stressful day stressful personal event going long walk going long walk going long walk usually find exercise whether yoga going long walk going gym going run going beach,-0.0373176982513872,0
know maybe going surfing weather warm dont surf cold weather anymore make,0.0031524427952999,0
